State Suburbs by Family Composition (FMCF) and Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Counting: Families, Place of Usual Residence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Composition (FMCF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Family type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roseworthy,0,0,0,0,0,17,9,3,8,6,16,15,3,0,3,0,4,7,0,0,0,0,0,0,3,5,11,21,22,38,32,15,9,4,0,0,21,0,0,0,0,0,0,7,9,6,6,5,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,25,35,33,62,51,18,9,7,0,4,31,0
Rosslyn Park,0,8,3,0,0,12,13,20,12,15,22,14,17,13,4,4,6,13,3,0,0,0,0,0,3,5,0,10,10,11,27,25,29,16,17,19,35,0,0,0,5,3,0,3,3,7,5,0,8,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,18,21,27,27,25,41,41,48,42,20,21,25,56,3
Rostrevor,7,5,16,4,6,147,104,128,66,54,75,58,38,34,19,8,11,39,25,0,0,9,8,4,19,36,33,52,86,139,145,108,83,57,27,17,124,10,0,9,6,5,8,31,39,28,36,21,29,15,15,0,0,0,0,23,5,0,0,0,0,0,4,8,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,31,17,18,201,187,189,157,161,243,222,161,117,76,35,28,193,40
Roxby Downs,0,7,0,0,0,0,0,0,8,6,18,51,65,64,55,25,27,34,0,0,0,0,0,0,0,3,4,8,16,67,60,171,98,34,40,23,75,10,0,0,0,0,3,3,6,3,3,6,4,3,9,6,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,9,7,19,28,96,114,245,168,99,65,50,114,10
Royal Park,0,0,7,0,0,74,23,36,24,18,30,30,14,7,5,0,0,18,4,0,0,3,5,0,5,14,27,38,30,52,36,23,12,7,6,4,32,8,0,0,4,8,24,26,26,13,24,12,13,6,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,24,105,74,76,86,60,95,72,37,19,12,6,4,62,12
Royston Park,0,4,5,0,0,6,13,12,11,7,9,13,7,11,4,7,4,3,3,0,0,0,0,0,0,6,3,3,4,15,21,31,23,13,16,8,24,0,0,0,0,0,0,5,0,5,3,5,4,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,19,20,21,16,33,37,42,34,17,23,12,30,3
Rudall,0,0,0,0,0,4,4,4,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,9,11,10,3,4,0,0,0,0,12,0
Saddleworth,0,0,0,0,0,22,8,4,0,5,7,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,5,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,14,9,6,10,17,0,0,0,0,0,0,9,6
Salisbury (SA),3,5,14,6,5,151,110,96,48,49,81,42,17,5,3,0,6,42,18,5,6,12,4,9,42,73,60,94,78,83,63,25,20,13,3,0,72,10,9,4,9,19,52,105,80,44,46,24,38,11,0,0,0,0,0,44,20,0,0,0,0,0,0,14,9,4,4,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,35,29,66,298,277,209,192,155,208,116,42,25,16,3,6,163,48
Salisbury Downs,0,3,11,7,9,108,58,52,44,35,51,35,6,9,3,0,0,25,15,0,5,6,7,13,25,60,45,70,81,103,54,26,11,5,7,4,59,15,0,5,8,19,26,66,64,28,36,13,25,8,0,0,0,0,0,37,8,0,0,0,0,6,3,6,3,3,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,33,54,202,188,128,153,135,185,100,32,20,8,7,4,121,38
Salisbury East,0,7,18,0,7,197,172,123,105,73,120,71,26,14,7,0,0,37,28,0,0,6,4,7,26,54,69,102,133,174,116,55,36,8,11,4,103,19,0,0,14,14,31,96,86,50,54,21,34,12,11,5,0,0,3,35,15,0,0,0,0,4,4,6,7,3,6,3,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,18,49,323,318,249,264,233,331,202,92,55,18,11,7,180,62
Salisbury Heights,7,5,7,0,5,52,49,50,40,44,70,51,36,18,3,5,8,32,15,0,5,9,4,5,7,20,29,59,67,136,118,95,58,21,27,9,113,3,0,3,5,3,9,21,25,16,31,19,9,4,6,4,0,0,0,13,5,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,21,7,19,80,94,100,130,133,215,178,137,80,24,32,17,158,23
Salisbury North,5,7,13,7,5,188,94,93,57,64,98,60,16,4,4,0,0,42,20,5,0,17,11,3,40,91,100,138,100,157,67,29,15,3,0,0,107,15,0,9,8,29,73,158,123,83,88,33,25,12,6,0,0,0,3,48,21,0,0,0,0,6,4,10,4,5,7,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,38,47,87,390,318,280,288,204,291,143,51,19,7,0,3,197,56
Salisbury Park,0,4,6,3,3,48,20,34,18,15,32,21,13,4,0,3,0,7,9,0,0,0,0,4,3,11,18,29,23,42,27,18,8,3,5,0,32,0,0,0,0,5,12,27,30,14,18,7,7,0,3,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,19,78,61,66,65,45,81,48,34,12,3,8,0,51,14
Salisbury Plain,0,0,0,0,0,23,16,19,12,9,14,17,0,0,5,0,0,8,5,0,0,0,0,0,0,5,9,23,16,35,18,7,0,0,0,4,16,0,0,0,0,0,6,12,10,10,13,4,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,31,38,48,29,53,39,7,0,5,0,4,27,5
Salisbury South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandy Creek (SA),0,0,0,0,0,14,9,3,0,4,8,7,4,8,0,0,0,6,0,0,0,0,0,0,0,0,3,3,8,16,9,4,6,0,0,4,10,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,10,3,12,24,16,8,14,0,0,4,16,0
Scott Creek,0,0,0,0,0,0,0,0,4,3,9,7,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,13,8,4,0,0,0,18,0
Seacliff,0,0,6,0,0,10,22,21,11,23,25,33,31,15,13,0,11,18,0,0,0,5,0,0,0,3,3,9,5,31,28,36,23,17,16,12,24,0,0,0,0,0,9,10,14,10,4,8,4,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,20,39,34,24,36,60,64,70,38,30,16,23,48,0
Seacliff Park,0,4,0,0,0,34,37,39,19,28,28,33,29,14,6,0,0,19,3,0,7,0,5,0,10,7,5,13,17,49,44,35,29,8,5,6,32,3,0,0,0,0,8,4,9,11,13,6,15,8,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,8,48,53,55,49,51,97,85,68,48,14,5,6,55,6
Seacombe Gardens,0,0,3,0,5,59,36,26,13,24,32,26,17,13,0,0,0,25,6,0,4,4,0,5,4,11,6,19,33,35,30,15,10,5,5,0,21,0,0,8,5,8,16,38,32,22,17,13,12,5,4,0,0,0,0,18,3,0,0,0,0,0,4,5,8,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,26,105,84,62,53,70,82,66,36,23,5,5,0,64,9
Seacombe Heights,0,0,6,0,0,22,28,19,15,17,21,23,11,4,4,0,3,9,3,0,0,0,0,0,0,3,5,15,15,40,35,18,15,7,7,3,26,3,0,0,0,4,3,8,8,8,8,3,8,4,3,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,30,45,32,38,35,69,62,32,19,11,7,6,41,6
Seaford (SA),6,5,11,0,4,105,83,69,33,35,58,51,19,8,0,0,0,24,6,0,0,7,0,0,8,28,29,46,62,84,55,24,15,8,6,0,64,6,0,3,6,11,13,41,33,20,24,14,12,12,4,0,0,0,0,23,10,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,24,11,17,154,149,118,103,111,159,123,47,23,8,6,0,111,22
Seaford Meadows,0,4,0,0,0,17,13,10,15,16,37,40,12,10,0,0,0,12,0,0,0,6,0,0,9,8,13,17,13,54,29,14,3,0,0,0,20,0,0,0,0,4,9,24,18,9,6,8,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,9,50,39,32,38,37,97,69,26,13,0,0,0,35,0
Seaford Rise,0,5,9,0,3,101,66,62,48,41,77,63,17,12,7,0,0,24,9,8,0,3,0,4,13,23,27,61,80,128,120,52,43,7,8,0,83,11,0,0,6,4,23,52,58,32,25,16,16,6,10,0,0,0,0,30,5,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,18,4,30,166,147,126,140,142,221,189,79,55,14,8,0,137,25
Seaton (SA),6,10,16,0,11,235,141,107,61,68,87,88,39,30,3,3,3,57,34,0,4,9,8,5,31,73,68,100,92,190,128,73,46,24,12,5,111,10,9,3,12,23,35,104,105,76,61,39,38,19,12,5,11,0,0,43,14,0,0,7,0,0,3,3,7,12,3,12,4,0,0,3,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,44,31,51,373,322,258,234,202,327,239,124,81,41,15,8,216,64
Seaview Downs,0,0,4,0,6,49,41,52,31,33,37,32,23,13,5,8,5,22,4,0,0,0,0,0,0,17,13,18,24,66,60,42,29,18,12,3,38,0,0,0,4,4,3,10,10,15,21,5,4,9,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,59,68,80,70,62,110,101,65,42,23,20,8,75,8
Sefton Park,0,6,7,0,0,12,10,18,9,7,8,12,6,5,3,6,0,6,3,0,0,0,0,0,5,8,4,11,11,13,24,19,12,6,4,0,14,3,0,0,0,0,3,7,10,6,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,24,28,28,25,22,31,40,25,17,9,10,0,20,6
Sellicks Beach,5,0,8,0,6,44,31,21,23,24,43,22,5,10,3,0,4,20,3,0,0,0,5,0,7,22,13,26,40,54,32,13,8,0,0,0,32,3,0,0,0,3,12,37,20,10,21,7,6,0,0,0,0,0,0,12,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,8,18,88,79,44,70,71,103,54,18,18,3,0,4,64,11
Sellicks Hill,5,0,0,0,0,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,4,8,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,6,7,7,11,6,0,4,6,0,0,6,0
Semaphore,0,0,0,0,0,25,21,23,18,28,30,34,32,20,7,10,13,7,0,0,0,5,0,0,4,7,8,15,23,41,42,42,29,19,7,3,25,3,0,0,6,3,10,18,7,6,12,8,12,0,4,6,0,0,0,8,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,47,38,37,45,64,83,76,78,55,26,17,16,40,11
Semaphore Park,0,3,7,0,5,90,55,56,27,30,47,54,18,21,7,6,0,27,15,0,0,0,0,0,3,12,16,30,27,68,54,49,27,10,9,7,51,4,0,5,10,19,20,46,37,27,33,19,17,15,3,0,0,0,0,19,11,0,0,0,0,7,3,5,0,3,0,3,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,19,32,142,109,99,93,76,135,123,78,48,17,15,7,97,35
Semaphore South,0,0,3,0,0,12,11,7,6,7,16,20,5,7,3,7,0,6,4,0,0,0,0,0,0,5,3,10,6,22,19,12,8,7,9,0,11,0,0,0,0,0,3,10,5,14,4,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,21,24,20,17,43,39,17,15,10,16,0,20,4
Sevenhill,0,0,0,0,0,6,3,7,8,0,7,4,5,0,4,0,6,6,0,0,0,0,0,0,0,0,4,0,8,16,10,11,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,8,8,23,14,16,0,4,0,6,10,0
Shea-Oak Log,0,0,0,0,0,0,3,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,0,8,10,3,0,0,0,0,3,0
Sheidow Park,0,0,4,0,8,34,42,44,54,42,100,89,37,19,11,6,0,32,11,0,4,3,0,0,12,16,45,83,107,221,192,109,68,19,11,6,112,4,0,4,4,8,13,23,32,34,34,14,28,12,4,8,0,0,0,19,4,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,21,74,90,123,171,169,354,293,150,95,30,17,6,163,19
Sherwood (SA),0,0,3,0,0,6,6,5,0,5,11,6,0,0,0,0,6,8,4,0,0,4,0,0,5,7,17,9,8,7,10,3,4,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,13,22,9,13,22,16,3,4,0,0,6,22,4
Skye (SA),0,5,0,0,0,0,0,6,0,0,4,6,4,9,0,5,0,6,0,0,0,0,0,0,0,0,0,0,3,4,8,5,5,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,8,14,9,14,5,5,4,13,0
Smithfield (SA),0,0,4,0,6,49,18,24,23,16,21,13,5,4,4,0,0,4,3,0,0,0,0,0,12,18,16,23,20,23,13,8,4,0,0,0,20,8,0,0,5,12,19,40,38,7,12,10,3,5,0,0,0,0,0,12,10,0,0,0,0,0,0,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,25,101,82,50,58,46,52,31,13,8,4,0,0,36,21
Smithfield Plains,0,0,3,0,3,43,13,23,14,14,18,10,4,0,0,0,0,10,3,8,6,8,4,0,13,19,18,19,19,16,13,3,0,0,0,0,21,3,0,0,5,13,22,64,54,15,22,12,11,0,0,0,0,0,0,18,8,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,17,25,128,91,56,55,45,45,23,7,0,0,0,0,49,14
Smoky Bay,0,0,0,0,0,5,0,11,0,5,7,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,6,5,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,5,5,7,4,6,5,0,0,0,7,0
Snowtown,0,0,0,0,0,17,7,14,7,9,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,13,7,3,6,5,4,4,0,0,0,0,7,5,0,0,0,0,0,11,4,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,24,16,15,15,9,4,0,0,0,0,16,5
Solomontown,0,4,4,0,0,33,27,10,5,9,7,10,3,0,0,0,0,9,0,0,0,0,0,0,5,5,12,10,9,19,6,3,0,0,0,0,12,3,0,0,5,4,3,21,13,8,5,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,3,59,45,30,20,18,26,19,6,0,0,0,0,25,10
Somerton Park,6,7,8,0,0,44,47,74,38,56,66,56,43,44,12,13,18,43,17,0,6,4,0,0,8,13,14,25,39,57,70,79,70,34,36,33,78,0,5,0,0,6,5,21,14,20,23,16,24,4,3,7,9,0,0,25,0,0,0,7,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,19,6,5,73,77,108,91,111,147,135,125,121,55,49,51,146,17
South Brighton,0,0,0,0,3,38,36,47,28,17,33,27,16,16,0,5,4,35,0,0,0,0,0,0,0,7,9,15,14,30,38,37,31,11,8,8,31,3,0,0,0,8,7,10,6,10,12,19,15,0,3,0,0,0,0,12,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,48,53,66,62,50,78,65,56,47,11,13,12,78,7
South Plympton,6,5,7,0,3,58,45,64,28,24,54,55,26,18,5,0,3,28,11,0,6,4,0,3,5,12,29,33,42,77,61,44,21,11,0,0,40,10,0,3,4,5,13,17,20,11,27,20,16,11,3,3,0,0,0,15,3,0,0,0,0,0,0,3,4,3,4,7,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,15,5,19,80,80,108,91,90,154,127,82,48,16,0,3,83,24
Southend,0,0,3,0,0,3,5,0,4,3,4,5,3,6,0,0,0,7,0,0,0,0,0,5,5,0,0,0,0,8,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,5,0,4,3,12,8,6,6,0,0,0,12,0
Spalding (SA),0,0,0,0,0,11,11,7,4,7,4,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,9,10,6,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,11,15,8,16,14,14,3,0,0,0,4,5,0
Springfield (SA),0,0,0,0,0,4,3,0,4,0,8,6,4,11,0,9,12,10,0,0,0,0,0,0,0,0,0,3,4,6,3,10,12,8,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,4,14,14,14,23,8,9,26,27,0
Springton,0,0,4,0,0,13,11,7,6,10,4,8,0,0,0,0,0,10,4,0,0,0,0,0,4,0,5,5,12,6,10,0,0,0,0,5,10,5,0,0,0,0,0,9,3,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,14,12,11,25,13,18,0,0,0,0,5,24,9
St Agnes (SA),0,8,4,0,0,60,72,53,44,42,53,54,19,12,7,0,0,19,7,0,0,0,0,0,4,15,23,39,43,97,75,63,40,13,12,4,73,6,0,0,4,4,5,19,33,22,20,19,21,7,9,4,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,5,83,120,98,103,104,171,136,91,56,20,12,4,109,16
St Georges,0,5,0,0,0,13,8,18,9,11,17,20,23,16,5,4,7,16,0,0,0,0,0,0,0,0,3,5,8,8,19,36,28,17,18,19,24,0,0,4,0,0,0,3,6,4,3,3,5,3,8,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,14,29,20,22,30,42,67,44,22,22,26,45,0
St Marys (SA),0,0,8,0,0,39,22,39,21,17,31,29,13,4,0,0,0,17,10,0,0,8,0,0,18,22,21,38,39,52,30,20,19,4,4,4,24,0,0,0,0,4,8,21,25,11,14,9,11,0,0,0,0,0,0,10,0,0,0,0,0,0,8,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8,86,74,71,73,65,101,59,33,23,4,4,4,51,10
St Morris,0,0,3,0,0,16,15,19,11,10,20,17,9,0,3,4,5,4,3,0,0,0,0,0,3,3,3,8,11,29,25,24,17,15,8,3,19,3,0,0,0,0,4,9,8,12,7,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,28,33,34,26,26,53,42,33,17,18,12,8,26,6
St Peters (SA),5,3,3,0,0,16,18,29,22,26,31,24,22,23,12,17,16,20,0,0,0,7,0,0,0,3,11,10,10,27,41,58,53,36,48,53,64,0,0,0,0,0,6,5,7,7,10,8,13,10,13,0,0,0,0,10,7,0,11,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,10,0,12,21,28,50,42,47,71,75,93,76,48,65,69,94,7
Stanley Flat,0,0,0,7,5,7,6,4,6,4,7,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,9,0,6,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,6,8,6,4,12,13,0,6,5,0,0,11,0
